Tempo(s)	Deformacao(mm)	Forca(N)
1.5167 	0.14186 	0.043680 
1.5333 	0.14356 	0.042062 
1.5500 	0.14527 	0.043680 
1.5667 	0.14697 	0.046915 
1.5833 	0.14867 	0.048533 
1.6000 	0.15018 	0.048533 
1.6167 	0.15189 	0.048533 
1.6333 	0.15340 	0.048533 
1.6500 	0.15510 	0.050151 
1.6667 	0.15680 	0.050151 
1.6833 	0.15870 	0.050151 
1.7000 	0.16021 	0.050151 
1.7167 	0.16191 	0.051769 
1.7333 	0.16342 	0.053387 
1.7500 	0.16494 	0.055004 
1.7667 	0.16664 	0.053387 
1.7833 	0.16815 	0.055004 
1.8000 	0.16986 	0.055004 
1.8167 	0.17156 	0.055004 
1.8333 	0.17326 	0.056622 
1.8500 	0.17496 	0.056622 
1.8667 	0.17667 	0.056622 
1.8833 	0.17818 	0.055004 
1.9000 	0.17988 	0.056622 
1.9167 	0.18139 	0.056622 
1.9333 	0.18310 	0.056622 
1.9500 	0.18480 	0.056622 
1.9667 	0.18650 	0.056622 
1.9833 	0.18820 	0.058240 
2.0000 	0.18991 	0.059858 
2.0167 	0.19161 	0.059858 
2.0333 	0.19331 	0.059858 
2.0500 	0.19501 	0.059858 
2.0667 	0.19653 	0.061475 
2.0833 	0.19823 	0.063093 
2.1000 	0.19993 	0.061475 
2.1167 	0.20163 	0.058240 
2.1333 	0.20334 	0.058240 
2.1500 	0.20523 	0.058240 
2.1667 	0.20693 	0.058240 
2.1833 	0.20863 	0.059858 
2.2000 	0.21033 	0.059858 
2.2167 	0.21185 	0.061475 
2.2333 	0.21355 	0.061475 
2.2500 	0.21525 	0.063093 
2.2667 	0.21676 	0.063093 
2.2833 	0.21847 	0.063093 
2.3000 	0.22017 	0.063093 
2.3167 	0.22187 	0.064711 
2.3333 	0.22357 	0.064711 
2.3500 	0.22528 	0.066329 
2.3833 	0.22849 	0.066329 
2.4167 	0.23171 	0.067946 
2.4333 	0.23341 	0.067946 
2.4500 	0.23511 	0.067946 
2.4667 	0.23700 	0.067946 
2.4833 	0.23871 	0.069564 
2.5000 	0.24041 	0.069564 
2.5333 	0.24362 	0.071182 
2.5667 	0.24684 	0.071182 
2.6000 	0.25024 	0.072800 
2.6333 	0.25365 	0.072800 
2.6667 	0.25686 	0.074418 
2.7000 	0.26008 	0.074418 
2.7333 	0.26330 	0.074418 
2.7667 	0.26670 	0.076035 
2.8000 	0.27010 	0.076035 
2.8333 	0.27332 	0.077653 
2.8667 	0.27672 	0.077653 
2.9000 	0.27994 	0.079271 
2.9333 	0.28353 	0.079271 
2.9667 	0.28675 	0.080889 
3.0000 	0.29015 	0.080889 
3.0333 	0.29337 	0.080889 
3.0667 	0.29659 	0.082506 
3.1000 	0.30018 	0.082506 
3.1333 	0.30340 	0.084124 
3.1667 	0.30661 	0.084124 
3.2000 	0.30983 	0.084124 
3.2333 	0.31323 	0.085742 
3.2667 	0.31664 	0.085742 
3.3000 	0.32004 	0.085742 
3.3333 	0.32326 	0.087360 
3.3667 	0.32647 	0.088978 
3.4000 	0.33007 	0.087360 
3.4333 	0.33347 	0.088978 
3.4667 	0.33687 	0.088978 
3.5000 	0.34009 	0.088978 
3.5333 	0.34331 	0.088978 
3.5667 	0.34671 	0.076035 
3.5833 	0.34841 	0.038827 
