Tempo(s)	Deformacao(mm)	Forca(N)
1.5000 	0.13997 	0.043680 
1.5167 	0.14167 	0.045298 
1.5333 	0.14337 	0.046915 
1.5500 	0.14508 	0.046915 
1.5667 	0.14678 	0.050151 
1.5833 	0.14829 	0.051769 
1.6000 	0.15000 	0.051769 
1.6167 	0.15170 	0.055004 
1.6333 	0.15321 	0.055004 
1.6500 	0.15491 	0.056622 
1.6667 	0.15643 	0.058240 
1.6833 	0.15813 	0.058240 
1.7000 	0.15983 	0.059858 
1.7167 	0.16134 	0.063093 
1.7333 	0.16305 	0.064711 
1.7500 	0.16475 	0.064711 
1.7667 	0.16645 	0.066329 
1.7833 	0.16815 	0.067946 
1.8000 	0.16967 	0.071182 
1.8167 	0.17118 	0.071182 
1.8333 	0.17288 	0.071182 
1.8500 	0.17440 	0.072800 
1.8667 	0.17610 	0.074418 
1.8833 	0.17780 	0.076035 
1.9000 	0.17969 	0.077653 
1.9167 	0.18120 	0.079271 
1.9333 	0.18291 	0.080889 
1.9500 	0.18461 	0.082506 
1.9667 	0.18612 	0.082506 
1.9833 	0.18782 	0.084124 
2.0000 	0.18953 	0.085742 
2.0167 	0.19123 	0.087360 
2.0333 	0.19293 	0.088978 
2.0500 	0.19482 	0.090595 
2.0667 	0.19653 	0.092213 
2.0833 	0.19823 	0.092213 
2.1000 	0.19993 	0.093831 
2.1167 	0.20144 	0.095449 
2.1333 	0.20296 	0.097066 
2.1500 	0.20466 	0.097066 
2.1667 	0.20636 	0.098684 
2.1833 	0.20787 	0.10030 
2.2000 	0.20958 	0.10192 
2.2167 	0.21128 	0.10354 
2.2333 	0.21298 	0.10354 
2.2500 	0.21468 	0.10677 
2.2667 	0.21620 	0.10839 
2.2833 	0.21790 	0.10839 
2.3000 	0.21960 	0.11001 
2.3167 	0.22130 	0.11163 
2.3333 	0.22301 	0.11324 
2.3500 	0.22471 	0.11486 
2.3667 	0.22660 	0.11648 
2.3833 	0.22830 	0.11648 
2.4000 	0.23001 	0.11810 
2.4333 	0.23303 	0.12133 
2.4500 	0.23473 	0.12295 
2.4833 	0.23795 	0.12457 
2.5000 	0.23965 	0.12619 
2.5167 	0.24154 	0.12780 
2.5500 	0.24476 	0.12942 
2.5833 	0.24797 	0.13266 
2.6167 	0.25119 	0.13428 
2.6500 	0.25459 	0.13751 
2.6833 	0.25800 	0.14075 
2.7167 	0.26140 	0.14236 
2.7500 	0.26462 	0.14560 
2.7833 	0.26802 	0.14722 
2.8167 	0.27143 	0.15045 
2.8500 	0.27502 	0.15207 
2.8833 	0.27824 	0.15531 
2.9167 	0.28164 	0.15854 
2.9500 	0.28486 	0.16016 
2.9833 	0.28826 	0.16340 
3.0167 	0.29167 	0.16501 
3.0500 	0.29488 	0.16825 
3.0833 	0.29810 	0.16825 
3.1167 	0.30131 	0.17148 
3.1500 	0.30472 	0.17472 
3.1833 	0.30812 	0.17472 
3.2167 	0.31134 	0.17796 
3.2500 	0.31474 	0.17957 
3.2833 	0.31815 	0.18119 
3.3167 	0.32155 	0.18281 
3.3500 	0.32496 	0.18443 
3.3833 	0.32817 	0.18443 
3.4167 	0.33139 	0.18766 
3.4500 	0.33479 	0.18928 
3.4833 	0.33820 	0.18928 
3.5167 	0.34160 	0.19252 
3.5500 	0.34463 	0.19252 
3.5833 	0.34785 	0.19252 
3.6167 	0.35125 	0.19575 
3.6500 	0.35465 	0.19737 
3.6833 	0.35806 	0.19737 
3.7167 	0.36127 	0.19737 
3.7500 	0.36468 	0.20060 
3.7833 	0.36808 	0.20060 
3.8167 	0.37149 	0.20384 
3.8500 	0.37470 	0.20546 
3.8833 	0.37811 	0.20546 
3.9167 	0.38151 	0.20707 
3.9500 	0.38492 	0.20869 
3.9833 	0.38813 	0.20869 
4.0167 	0.39135 	0.21031 
4.0500 	0.39456 	0.21031 
4.0833 	0.39797 	0.21193 
4.1167 	0.40137 	0.21193 
4.1500 	0.40478 	0.21516 
4.1833 	0.40799 	0.21516 
4.2167 	0.41140 	0.21516 
4.2500 	0.41480 	0.21678 
4.2833 	0.41802 	0.21678 
4.3167 	0.42142 	0.22002 
4.3500 	0.42464 	0.21840 
4.3833 	0.42804 	0.22002 
4.4167 	0.43145 	0.22163 
4.4500 	0.43485 	0.22163 
4.4833 	0.43807 	0.22325 
4.5333 	0.44299 	0.22487 
4.5667 	0.44639 	0.22487 
4.6000 	0.44980 	0.22649 
4.6500 	0.45471 	0.22811 
4.7000 	0.45963 	0.22972 
4.7333 	0.46304 	0.22972 
4.7833 	0.46814 	0.23134 
4.8333 	0.47287 	0.23296 
4.8667 	0.47647 	0.23296 
4.9167 	0.48138 	0.23458 
4.9667 	0.48630 	0.23458 
5.0167 	0.49122 	0.23781 
5.0667 	0.49633 	0.23619 
5.1167 	0.50124 	0.23781 
5.1667 	0.50635 	0.23781 
5.2167 	0.51146 	0.23781 
5.2667 	0.51657 	0.23943 
5.3167 	0.52129 	0.24105 
5.3667 	0.52640 	0.24105 
5.4167 	0.53132 	0.24105 
5.4667 	0.53624 	0.24105 
5.5167 	0.54134 	0.24267 
5.5667 	0.54626 	0.24267 
5.6167 	0.55118 	0.24428 
5.6667 	0.55648 	0.24428 
5.7167 	0.56158 	0.24590 
5.7667 	0.56650 	0.24590 
5.8167 	0.57161 	0.24752 
5.8667 	0.57653 	0.24752 
5.9167 	0.58125 	0.24914 
5.9667 	0.58636 	0.24914 
6.0167 	0.59147 	0.24914 
6.0667 	0.59620 	0.25075 
6.1167 	0.60130 	0.25075 
6.1667 	0.60641 	0.25237 
6.2167 	0.61133 	0.25237 
6.2667 	0.61625 	0.25237 
6.3167 	0.62154 	0.25237 
6.3667 	0.62646 	0.25237 
6.4167 	0.63119 	0.25399 
6.4667 	0.63630 	0.25561 
6.5167 	0.64122 	0.25561 
6.5667 	0.64613 	0.25561 
6.6167 	0.65143 	0.25561 
6.6667 	0.65654 	0.25723 
6.7333 	0.66297 	0.25723 
6.7833 	0.66807 	0.25884 
6.8500 	0.67469 	0.25884 
6.9167 	0.68131 	0.25884 
6.9833 	0.68812 	0.26208 
7.0500 	0.69474 	0.26046 
7.1167 	0.70155 	0.26046 
7.1833 	0.70798 	0.26208 
7.2500 	0.71479 	0.26208 
7.3167 	0.72141 	0.26370 
7.3833 	0.72785 	0.26370 
7.4500 	0.73465 	0.26370 
7.5167 	0.74127 	0.26370 
7.5833 	0.74827 	0.26531 
7.6500 	0.75508 	0.26370 
7.7167 	0.76170 	0.23134 
7.7333 	0.76341 	0.061475 
