Tempo(s)	Deformacao(mm)	Forca(N)
2.0667 	0.19709 	0.025884 
2.0833 	0.19880 	0.025884 
2.1000 	0.20031 	0.027502 
2.1167 	0.20201 	0.029120 
2.1333 	0.20371 	0.030738 
2.1500 	0.20542 	0.030738 
2.1667 	0.20731 	0.033973 
2.1833 	0.20901 	0.035591 
2.2000 	0.21071 	0.037209 
2.2167 	0.21223 	0.040444 
2.2333 	0.21393 	0.042062 
2.2500 	0.21563 	0.042062 
2.2667 	0.21714 	0.043680 
2.2833 	0.21866 	0.046915 
2.3000 	0.22036 	0.048533 
2.3167 	0.22206 	0.050151 
2.3333 	0.22376 	0.051769 
2.3500 	0.22547 	0.053387 
2.3667 	0.22717 	0.055004 
2.4000 	0.23038 	0.059858 
2.4333 	0.23360 	0.061475 
2.4667 	0.23681 	0.064711 
2.4833 	0.23871 	0.066329 
2.5000 	0.24041 	0.069564 
2.5167 	0.24211 	0.071182 
2.5500 	0.24533 	0.076035 
2.5833 	0.24873 	0.080889 
2.6167 	0.25195 	0.084124 
2.6500 	0.25535 	0.087360 
2.6833 	0.25876 	0.090595 
2.7167 	0.26197 	0.095449 
2.7500 	0.26519 	0.098684 
2.7833 	0.26859 	0.10192 
2.8167 	0.27200 	0.10677 
2.8500 	0.27521 	0.11001 
2.8833 	0.27843 	0.11324 
2.9167 	0.28164 	0.11648 
2.9500 	0.28524 	0.12133 
2.9833 	0.28864 	0.12619 
3.0167 	0.29205 	0.12942 
3.0500 	0.29526 	0.13428 
3.0833 	0.29867 	0.13751 
3.1167 	0.30226 	0.14075 
3.1500 	0.30566 	0.14398 
3.1833 	0.30869 	0.14884 
3.2167 	0.31191 	0.15207 
3.2500 	0.31531 	0.15531 
3.2833 	0.31872 	0.15854 
3.3167 	0.32212 	0.16178 
3.3500 	0.32534 	0.16663 
3.3833 	0.32855 	0.16987 
3.4167 	0.33196 	0.17148 
3.4500 	0.33536 	0.17634 
3.4833 	0.33858 	0.17957 
3.5167 	0.34179 	0.18443 
3.5500 	0.34520 	0.18604 
3.5833 	0.34860 	0.18928 
3.6167 	0.35201 	0.19252 
3.6500 	0.35541 	0.19575 
3.6833 	0.35863 	0.19899 
3.7167 	0.36184 	0.20222 
3.7500 	0.36525 	0.20546 
3.7833 	0.36865 	0.20869 
3.8167 	0.37187 	0.21031 
3.8500 	0.37508 	0.21355 
3.8833 	0.37849 	0.21678 
3.9167 	0.38208 	0.21840 
3.9500 	0.38549 	0.22325 
3.9833 	0.38870 	0.22487 
4.0167 	0.39192 	0.22649 
4.0500 	0.39532 	0.23134 
4.0833 	0.39892 	0.23296 
4.1167 	0.40213 	0.23619 
4.1500 	0.40535 	0.23781 
4.1833 	0.40875 	0.23943 
4.2167 	0.41216 	0.24105 
4.2500 	0.41537 	0.24428 
4.2833 	0.41859 	0.24590 
4.3167 	0.42180 	0.24914 
4.3500 	0.42521 	0.24914 
4.3833 	0.42861 	0.25237 
4.4167 	0.43202 	0.25561 
4.4500 	0.43523 	0.25723 
4.4833 	0.43864 	0.25884 
4.5167 	0.44204 	0.26046 
4.5500 	0.44545 	0.26208 
4.6000 	0.45036 	0.26531 
4.6500 	0.45528 	0.26855 
4.6833 	0.45869 	0.27017 
4.7167 	0.46209 	0.27017 
4.7667 	0.46701 	0.27502 
4.8167 	0.47193 	0.27664 
4.8667 	0.47703 	0.27987 
4.9167 	0.48195 	0.28149 
4.9667 	0.48687 	0.28473 
5.0167 	0.49217 	0.28473 
5.0667 	0.49708 	0.28796 
5.1167 	0.50200 	0.28958 
5.1667 	0.50711 	0.29120 
5.2167 	0.51203 	0.29282 
5.2667 	0.51694 	0.29605 
5.3167 	0.52186 	0.29767 
5.3667 	0.52716 	0.29929 
5.4167 	0.53189 	0.30252 
5.4667 	0.53699 	0.30414 
5.5167 	0.54210 	0.30576 
5.5667 	0.54702 	0.30738 
5.6167 	0.55194 	0.30738 
5.6667 	0.55704 	0.30899 
5.7167 	0.56196 	0.31223 
5.7667 	0.56688 	0.31223 
5.8167 	0.57199 	0.31385 
5.8667 	0.57690 	0.31708 
5.9167 	0.58182 	0.31708 
5.9667 	0.58712 	0.31870 
6.0167 	0.59204 	0.31870 
6.0667 	0.59695 	0.31870 
6.1167 	0.60206 	0.32032 
6.1667 	0.60698 	0.32194 
6.2167 	0.61190 	0.32355 
6.2667 	0.61700 	0.32355 
6.3167 	0.62192 	0.32679 
6.3667 	0.62684 	0.32841 
6.4167 	0.63195 	0.33003 
6.4667 	0.63705 	0.33164 
6.5167 	0.64197 	0.33326 
6.5667 	0.64708 	0.33488 
6.6167 	0.65219 	0.33650 
6.6833 	0.65862 	0.33811 
6.7500 	0.66524 	0.33811 
6.8000 	0.67034 	0.33973 
6.8667 	0.67696 	0.34135 
6.9167 	0.68207 	0.34459 
6.9833 	0.68869 	0.34459 
7.0500 	0.69531 	0.34620 
7.1167 	0.70193 	0.34782 
7.1833 	0.70855 	0.34944 
7.2500 	0.71536 	0.35106 
7.3167 	0.72179 	0.35267 
7.3833 	0.72860 	0.35429 
7.4500 	0.73541 	0.35753 
7.5167 	0.74203 	0.35753 
7.5833 	0.74865 	0.36076 
7.6500 	0.75508 	0.36238 
7.7167 	0.76189 	0.36400 
7.7833 	0.76851 	0.36400 
7.8500 	0.77532 	0.36723 
7.9167 	0.78194 	0.36723 
7.9833 	0.78856 	0.36885 
8.0500 	0.79537 	0.37047 
8.1167 	0.80199 	0.37047 
8.1833 	0.80880 	0.37371 
8.2500 	0.81542 	0.37532 
8.3167 	0.82204 	0.37694 
8.3833 	0.82866 	0.37856 
8.4500 	0.83528 	0.38018 
8.5167 	0.84190 	0.38179 
8.5833 	0.84833 	0.38179 
8.6500 	0.85533 	0.38179 
8.7167 	0.86195 	0.38503 
8.7833 	0.86876 	0.38665 
8.8500 	0.87538 	0.38827 
8.9333 	0.88352 	0.38988 
9.0167 	0.89184 	0.39150 
9.1000 	0.90016 	0.39312 
9.1833 	0.90848 	0.39474 
9.2667 	0.91699 	0.39797 
9.3500 	0.92532 	0.39959 
9.4333 	0.93383 	0.40121 
9.5167 	0.94196 	0.40121 
9.6000 	0.95028 	0.40444 
9.6833 	0.95842 	0.40606 
9.7667 	0.96693 	0.40768 
9.8500 	0.97525 	0.40768 
9.9333 	0.98376 	0.40930 
10.017 	0.99190 	0.41253 
10.100 	1.0004 	0.41415 
10.183 	1.0085 	0.41577 
10.267 	1.0171 	0.41739 
10.350 	1.0254 	0.41900 
10.433 	1.0337 	0.42224 
10.517 	1.0418 	0.42224 
10.600 	1.0503 	0.42386 
10.683 	1.0589 	0.42547 
10.767 	1.0670 	0.42709 
10.850 	1.0753 	0.42709 
10.950 	1.0851 	0.43033 
11.033 	1.0937 	0.43195 
11.133 	1.1035 	0.43356 
11.217 	1.1120 	0.43518 
11.317 	1.1220 	0.43680 
11.417 	1.1319 	0.43842 
11.517 	1.1419 	0.44165 
11.617 	1.1519 	0.44327 
11.717 	1.1619 	0.44489 
11.817 	1.1722 	0.44812 
11.917 	1.1818 	0.39797 
11.933 	1.1835 	0.11810 
