Tempo(s)	Deformacao(mm)	Forca(N)
2.4667 	0.23757 	0.074418 
2.4833 	0.23927 	0.072800 
2.5167 	0.24249 	0.076035 
2.5500 	0.24570 	0.079271 
2.5833 	0.24911 	0.080889 
2.6167 	0.25251 	0.080889 
2.6500 	0.25592 	0.084124 
2.6833 	0.25913 	0.085742 
2.7167 	0.26235 	0.087360 
2.7500 	0.26575 	0.088978 
2.7833 	0.26916 	0.090595 
2.8167 	0.27237 	0.092213 
2.8500 	0.27559 	0.092213 
2.8833 	0.27899 	0.095449 
2.9167 	0.28240 	0.097066 
2.9500 	0.28580 	0.098684 
2.9833 	0.28902 	0.10030 
3.0167 	0.29224 	0.10030 
3.0500 	0.29564 	0.10354 
3.0833 	0.29904 	0.10354 
3.1167 	0.30245 	0.10516 
3.1500 	0.30585 	0.10677 
3.1833 	0.30907 	0.10839 
3.2167 	0.31247 	0.10839 
3.2500 	0.31588 	0.11001 
3.2833 	0.31909 	0.11324 
3.3167 	0.32231 	0.11324 
3.3500 	0.32553 	0.11324 
3.3833 	0.32893 	0.11648 
3.4167 	0.33252 	0.11648 
3.4500 	0.33574 	0.11810 
3.4833 	0.33896 	0.11972 
3.5167 	0.34236 	0.11972 
3.5500 	0.34576 	0.12133 
3.5833 	0.34917 	0.12295 
3.6167 	0.35257 	0.12457 
3.6500 	0.35579 	0.12619 
3.6833 	0.35900 	0.12619 
3.7167 	0.36241 	0.12780 
3.7500 	0.36581 	0.12942 
3.7833 	0.36903 	0.13104 
3.8167 	0.37225 	0.13104 
3.8500 	0.37565 	0.13266 
3.8833 	0.37905 	0.13428 
3.9167 	0.38246 	0.13428 
3.9500 	0.38567 	0.13589 
3.9833 	0.38889 	0.13751 
4.0167 	0.39230 	0.13913 
4.0500 	0.39570 	0.13913 
4.0833 	0.39892 	0.14075 
4.1167 	0.40232 	0.14236 
4.1500 	0.40554 	0.14236 
4.1833 	0.40913 	0.14398 
4.2167 	0.41234 	0.14398 
4.2500 	0.41575 	0.14398 
4.2833 	0.41897 	0.14722 
4.3167 	0.42237 	0.14722 
4.3500 	0.42577 	0.14884 
4.3833 	0.42918 	0.15045 
4.4167 	0.43239 	0.15045 
4.4500 	0.43561 	0.15207 
4.4833 	0.43901 	0.15369 
4.5167 	0.44242 	0.15369 
4.5500 	0.44582 	0.15531 
4.6000 	0.45074 	0.15692 
4.6333 	0.45415 	0.15854 
4.6667 	0.45755 	0.16016 
4.7167 	0.46247 	0.16016 
4.7667 	0.46720 	0.16178 
4.8167 	0.47231 	0.16501 
4.8667 	0.47741 	0.16663 
4.9167 	0.48233 	0.16825 
4.9667 	0.48744 	0.16987 
5.0167 	0.49254 	0.17310 
5.0667 	0.49746 	0.17310 
5.1167 	0.50238 	0.17472 
5.1667 	0.50749 	0.17634 
5.2167 	0.51222 	0.17634 
5.2667 	0.51713 	0.17957 
5.3167 	0.52243 	0.18119 
5.3667 	0.52735 	0.18281 
5.4167 	0.53245 	0.18443 
5.4667 	0.53756 	0.18766 
5.5167 	0.54267 	0.18766 
5.5667 	0.54740 	0.18928 
5.6167 	0.55250 	0.19090 
5.6667 	0.55742 	0.19252 
5.7167 	0.56215 	0.19413 
5.7667 	0.56726 	0.19413 
5.8167 	0.57218 	0.19575 
5.8667 	0.57709 	0.19737 
5.9167 	0.58239 	0.19899 
5.9667 	0.58750 	0.20060 
6.0167 	0.59241 	0.20222 
6.0667 	0.59733 	0.20384 
6.1167 	0.60244 	0.20546 
6.1667 	0.60717 	0.20546 
6.2167 	0.61228 	0.20707 
6.2667 	0.61738 	0.20869 
6.3167 	0.62230 	0.21031 
6.3667 	0.62722 	0.21193 
6.4167 	0.63251 	0.21355 
6.4667 	0.63743 	0.21516 
6.5167 	0.64235 	0.21516 
6.5667 	0.64746 	0.21840 
6.6167 	0.65237 	0.21840 
6.6667 	0.65729 	0.21840 
6.7167 	0.66240 	0.22163 
6.7667 	0.66751 	0.22325 
6.8333 	0.67413 	0.22487 
6.8833 	0.67923 	0.22487 
6.9500 	0.68585 	0.22649 
7.0167 	0.69247 	0.22811 
7.0833 	0.69909 	0.22811 
7.1500 	0.70553 	0.23134 
7.2167 	0.71215 	0.23296 
7.2833 	0.71877 	0.23458 
7.3500 	0.72558 	0.23619 
7.4167 	0.73238 	0.23619 
7.4833 	0.73901 	0.23781 
7.5500 	0.74581 	0.24105 
7.6167 	0.75225 	0.24105 
7.6833 	0.75905 	0.24267 
7.7500 	0.76568 	0.24428 
7.8167 	0.77248 	0.24590 
7.8833 	0.77910 	0.24752 
7.9500 	0.78572 	0.24752 
8.0167 	0.79235 	0.24752 
8.0833 	0.79897 	0.24914 
8.1500 	0.80577 	0.25075 
8.2167 	0.81221 	0.25075 
8.2833 	0.81902 	0.25237 
8.3500 	0.82564 	0.25561 
8.4167 	0.83226 	0.25561 
8.4833 	0.83907 	0.25561 
8.5500 	0.84569 	0.25884 
8.6167 	0.85249 	0.25723 
8.6667 	0.85741 	0.23296 
8.6833 	0.85911 	0.071182 
