Tempo(s)	Deformacao(mm)	Forca(N)
2.0833 	0.19880 	0.072800 
2.1000 	0.20050 	0.076035 
2.1167 	0.20220 	0.077653 
2.1333 	0.20390 	0.080889 
2.1500 	0.20560 	0.082506 
2.1667 	0.20731 	0.084124 
2.1833 	0.20901 	0.087360 
2.2000 	0.21052 	0.088978 
2.2167 	0.21223 	0.092213 
2.2333 	0.21412 	0.093831 
2.2500 	0.21582 	0.097066 
2.2667 	0.21752 	0.10030 
2.2833 	0.21922 	0.10192 
2.3000 	0.22093 	0.10192 
2.3333 	0.22414 	0.10839 
2.3500 	0.22584 	0.11001 
2.3667 	0.22755 	0.11324 
2.4000 	0.23076 	0.11810 
2.4167 	0.23246 	0.11972 
2.4333 	0.23417 	0.12133 
2.4500 	0.23587 	0.12295 
2.4833 	0.23890 	0.12780 
2.5000 	0.24060 	0.12942 
2.5333 	0.24381 	0.13104 
2.5667 	0.24722 	0.13589 
2.6000 	0.25062 	0.13913 
2.6333 	0.25384 	0.14398 
2.6667 	0.25724 	0.14722 
2.7000 	0.26065 	0.15045 
2.7333 	0.26405 	0.15369 
2.7667 	0.26746 	0.15854 
2.8000 	0.27067 	0.16178 
2.8333 	0.27389 	0.16501 
2.8667 	0.27729 	0.16825 
2.9000 	0.28070 	0.17148 
2.9333 	0.28391 	0.17472 
2.9667 	0.28713 	0.17634 
3.0000 	0.29034 	0.17957 
3.0333 	0.29375 	0.18281 
3.0667 	0.29734 	0.18604 
3.1000 	0.30056 	0.18766 
3.1333 	0.30377 	0.19090 
3.1667 	0.30718 	0.19413 
3.2000 	0.31077 	0.19575 
3.2333 	0.31418 	0.19899 
3.2667 	0.31739 	0.20060 
3.3000 	0.32061 	0.20222 
3.3333 	0.32401 	0.20546 
3.3667 	0.32742 	0.20707 
3.4000 	0.33082 	0.20869 
3.4333 	0.33404 	0.21031 
3.4667 	0.33725 	0.21193 
3.5000 	0.34066 	0.21355 
3.5333 	0.34406 	0.21678 
3.5667 	0.34747 	0.21678 
3.6000 	0.35068 	0.22002 
3.6333 	0.35390 	0.22002 
3.6667 	0.35749 	0.22325 
3.7000 	0.36090 	0.22325 
3.7333 	0.36430 	0.22487 
3.7667 	0.36752 	0.22649 
3.8000 	0.37092 	0.22811 
3.8333 	0.37414 	0.22972 
3.8667 	0.37754 	0.22972 
3.9000 	0.38057 	0.23134 
3.9333 	0.38378 	0.23134 
3.9667 	0.38719 	0.23296 
4.0000 	0.39040 	0.23296 
4.0333 	0.39381 	0.23458 
4.0667 	0.39702 	0.23458 
4.1000 	0.40043 	0.23619 
4.1333 	0.40383 	0.23458 
4.1667 	0.40724 	0.23781 
4.2000 	0.41064 	0.23781 
4.2333 	0.41386 	0.23943 
4.2667 	0.41726 	0.23943 
4.3000 	0.42067 	0.24105 
4.3333 	0.42426 	0.24105 
4.3667 	0.42748 	0.24267 
4.4000 	0.43069 	0.24267 
4.4333 	0.43391 	0.24428 
4.4667 	0.43731 	0.24428 
4.5000 	0.44072 	0.24590 
4.5500 	0.44545 	0.24428 
4.5833 	0.44885 	0.24590 
4.6167 	0.45226 	0.24590 
4.6500 	0.45566 	0.24752 
4.6833 	0.45906 	0.24752 
4.7333 	0.46379 	0.24752 
4.7833 	0.46890 	0.24914 
4.8333 	0.47382 	0.24914 
4.8833 	0.47874 	0.24914 
4.9333 	0.48365 	0.25075 
4.9833 	0.48876 	0.25237 
5.0333 	0.49368 	0.25237 
5.0833 	0.49898 	0.25237 
5.1333 	0.50427 	0.25399 
5.1833 	0.50919 	0.25561 
5.2333 	0.51430 	0.25561 
5.2833 	0.51921 	0.25561 
5.3333 	0.52394 	0.25723 
5.3833 	0.52886 	0.25723 
5.4333 	0.53397 	0.25723 
5.4833 	0.53889 	0.25884 
5.5333 	0.54399 	0.25884 
5.5833 	0.54910 	0.26046 
5.6333 	0.55402 	0.26046 
5.6833 	0.55875 	0.26046 
5.7333 	0.56404 	0.26046 
5.7833 	0.56896 	0.26208 
5.8333 	0.57388 	0.26208 
5.8833 	0.57899 	0.26370 
5.9333 	0.58409 	0.26370 
5.9833 	0.58882 	0.26531 
6.0333 	0.59393 	0.26531 
6.0833 	0.59903 	0.26531 
6.1333 	0.60395 	0.26531 
6.1833 	0.60906 	0.26531 
6.2333 	0.61398 	0.26693 
6.2833 	0.61890 	0.26693 
6.3333 	0.62381 	0.26693 
6.3833 	0.62892 	0.26693 
6.4333 	0.63384 	0.26855 
6.4833 	0.63895 	0.26855 
6.5333 	0.64405 	0.26855 
6.5833 	0.64897 	0.26855 
6.6333 	0.65389 	0.27017 
6.6833 	0.65900 	0.27017 
6.7500 	0.66562 	0.27179 
6.8167 	0.67224 	0.27179 
6.8667 	0.67734 	0.27340 
6.9333 	0.68396 	0.27179 
7.0000 	0.69077 	0.27340 
7.0667 	0.69720 	0.27340 
7.1333 	0.70401 	0.27340 
7.2000 	0.71063 	0.27502 
7.2667 	0.71725 	0.27502 
7.3333 	0.72406 	0.27502 
7.4000 	0.73049 	0.27502 
7.4667 	0.73730 	0.27664 
7.5333 	0.74392 	0.27664 
7.6000 	0.75073 	0.27664 
7.6667 	0.75735 	0.27826 
7.7333 	0.76378 	0.27826 
7.8000 	0.77078 	0.27826 
7.8667 	0.77740 	0.27826 
7.9333 	0.78421 	0.27987 
8.0000 	0.79064 	0.27987 
8.0667 	0.79726 	0.28149 
8.1333 	0.80407 	0.28149 
8.2000 	0.81050 	0.28149 
8.2667 	0.81731 	0.28311 
8.3333 	0.82393 	0.28311 
8.4000 	0.83074 	0.28311 
8.4667 	0.83736 	0.28311 
8.5333 	0.84398 	0.28311 
8.6000 	0.85079 	0.28473 
8.6833 	0.85874 	0.28473 
8.7500 	0.86555 	0.28473 
8.8167 	0.87217 	0.28473 
8.8833 	0.87898 	0.28796 
8.9667 	0.88730 	0.28635 
9.0500 	0.89562 	0.28635 
9.1333 	0.90375 	0.28796 
9.2167 	0.91227 	0.28796 
9.3000 	0.92059 	0.28958 
9.3833 	0.92910 	0.28958 
9.4667 	0.93742 	0.29120 
9.5500 	0.94575 	0.29120 
9.6333 	0.95388 	0.29282 
9.7167 	0.96239 	0.29282 
9.8000 	0.97071 	0.29282 
9.8833 	0.97922 	0.29282 
9.9667 	0.98736 	0.29282 
10.050 	0.99568 	0.29443 
10.133 	1.0038 	0.29443 
10.217 	1.0119 	0.29443 
10.300 	1.0205 	0.29443 
10.383 	1.0288 	0.29605 
10.467 	1.0373 	0.29605 
10.550 	1.0456 	0.29605 
10.633 	1.0541 	0.29767 
10.717 	1.0623 	0.29767 
10.800 	1.0708 	0.29767 
10.900 	1.0806 	0.29929 
10.983 	1.0889 	0.29929 
11.083 	1.0988 	0.29929 
11.183 	1.1088 	0.29929 
11.267 	1.1175 	0.30252 
11.367 	1.1275 	0.30252 
11.467 	1.1374 	0.30414 
11.567 	1.1474 	0.30414 
11.667 	1.1574 	0.30414 
11.767 	1.1674 	0.30576 
11.867 	1.1775 	0.30738 
11.967 	1.1871 	0.30738 
12.067 	1.1973 	0.30738 
12.167 	1.2073 	0.30738 
12.267 	1.2174 	0.30738 
12.367 	1.2274 	0.30899 
12.467 	1.2370 	0.30899 
12.567 	1.2472 	0.31061 
12.667 	1.2575 	0.30899 
12.767 	1.2673 	0.31061 
12.867 	1.2773 	0.31223 
12.967 	1.2872 	0.31061 
13.067 	1.2972 	0.31223 
13.167 	1.3072 	0.31385 
13.267 	1.3172 	0.31385 
13.383 	1.3288 	0.31385 
13.483 	1.3390 	0.31547 
13.600 	1.3507 	0.31547 
13.717 	1.3623 	0.31547 
13.833 	1.3740 	0.31708 
13.950 	1.3857 	0.31870 
14.067 	1.3972 	0.31870 
14.183 	1.4090 	0.31870 
14.300 	1.4207 	0.31870 
14.417 	1.4324 	0.32032 
14.533 	1.4440 	0.32032 
14.650 	1.4555 	0.32194 
14.767 	1.4672 	0.32355 
14.883 	1.4790 	0.32355 
15.000 	1.4905 	0.32355 
15.117 	1.5022 	0.32517 
15.233 	1.5139 	0.32517 
15.350 	1.5257 	0.32679 
15.483 	1.5391 	0.32679 
15.617 	1.5523 	0.32841 
15.750 	1.5656 	0.32841 
15.883 	1.5790 	0.33003 
16.017 	1.5924 	0.33164 
16.150 	1.6057 	0.33164 
16.283 	1.6187 	0.33164 
16.417 	1.6322 	0.33164 
16.550 	1.6456 	0.33326 
16.683 	1.6590 	0.33164 
16.717 	1.6624 	0.22163 
16.733 	1.6641 	0.042062 
