Tempo(s)	Deformacao(mm)	Forca(N)
1.3167 	0.12219 	0.75226 
1.3333 	0.12370 	0.75226 
1.3500 	0.12541 	0.75226 
1.3667 	0.12711 	0.75226 
1.3833 	0.12881 	0.75226 
1.4000 	0.13051 	0.75226 
1.4167 	0.13222 	0.75226 
1.4333 	0.13411 	0.75226 
1.4500 	0.13562 	0.75226 
1.4667 	0.13732 	0.75226 
1.4833 	0.13884 	0.75226 
1.5000 	0.14054 	0.75388 
1.5167 	0.14224 	0.75388 
1.5333 	0.14394 	0.75388 
1.5500 	0.14583 	0.75226 
1.5667 	0.14754 	0.75550 
1.5833 	0.14924 	0.75388 
1.6000 	0.15094 	0.75388 
1.6167 	0.15264 	0.75550 
1.6333 	0.15416 	0.75550 
1.6500 	0.15586 	0.75550 
1.6667 	0.15756 	0.75712 
1.6833 	0.15926 	0.75712 
1.7000 	0.16078 	0.75874 
1.7167 	0.16248 	0.75874 
1.7333 	0.16418 	0.75874 
1.7500 	0.16588 	0.76035 
1.7667 	0.16759 	0.76197 
1.7833 	0.16910 	0.76359 
1.8000 	0.17080 	0.76359 
1.8167 	0.17231 	0.76521 
1.8333 	0.17402 	0.76682 
1.8500 	0.17572 	0.76682 
1.8667 	0.17742 	0.77006 
1.8833 	0.17912 	0.77168 
1.9000 	0.18083 	0.77330 
1.9167 	0.18253 	0.77491 
1.9333 	0.18423 	0.77491 
1.9500 	0.18574 	0.77653 
1.9667 	0.18726 	0.77977 
1.9833 	0.18896 	0.77977 
2.0000 	0.19066 	0.78300 
2.0167 	0.19236 	0.78462 
2.0333 	0.19426 	0.78462 
2.0500 	0.19596 	0.78786 
2.0667 	0.19747 	0.78947 
2.0833 	0.19917 	0.79109 
2.1000 	0.20088 	0.79271 
2.1167 	0.20239 	0.79433 
2.1333 	0.20409 	0.79594 
2.1500 	0.20579 	0.79918 
2.1667 	0.20750 	0.80080 
2.1833 	0.20920 	0.80080 
2.2000 	0.21090 	0.80403 
2.2167 	0.21260 	0.80565 
2.2333 	0.21412 	0.80727 
2.2500 	0.21582 	0.81050 
2.2667 	0.21733 	0.81050 
2.2833 	0.21903 	0.81374 
2.3167 	0.22225 	0.81698 
2.3333 	0.22395 	0.81859 
2.3500 	0.22565 	0.82021 
2.3667 	0.22736 	0.82183 
2.4000 	0.23057 	0.82506 
2.4333 	0.23379 	0.82992 
2.4667 	0.23700 	0.83154 
2.4833 	0.23890 	0.83477 
2.5000 	0.24060 	0.83639 
2.5167 	0.24230 	0.83801 
2.5500 	0.24570 	0.84286 
2.5833 	0.24892 	0.84448 
2.6167 	0.25232 	0.84933 
2.6500 	0.25573 	0.85257 
2.6833 	0.25913 	0.85580 
2.7167 	0.26235 	0.85904 
2.7500 	0.26557 	0.86227 
2.7833 	0.26897 	0.86713 
2.8167 	0.27237 	0.87036 
2.8500 	0.27578 	0.87360 
2.8833 	0.27899 	0.87683 
2.9167 	0.28240 	0.88007 
2.9500 	0.28580 	0.88330 
2.9833 	0.28921 	0.88654 
3.0167 	0.29242 	0.88978 
3.0500 	0.29583 	0.89301 
3.0833 	0.29904 	0.89625 
3.1167 	0.30245 	0.89786 
3.1500 	0.30566 	0.90110 
3.1833 	0.30888 	0.90434 
3.2167 	0.31210 	0.90595 
3.2500 	0.31531 	0.90919 
3.2833 	0.31872 	0.91081 
3.3167 	0.32212 	0.91404 
3.3500 	0.32534 	0.91728 
3.3833 	0.32874 	0.91890 
3.4167 	0.33215 	0.92213 
3.4500 	0.33574 	0.92375 
3.4833 	0.33914 	0.92698 
3.5167 	0.34255 	0.92860 
3.5500 	0.34576 	0.93346 
3.5833 	0.34917 	0.93346 
3.6167 	0.35257 	0.93669 
3.6500 	0.35579 	0.93831 
3.6833 	0.35900 	0.93993 
3.7167 	0.36222 	0.94154 
3.7500 	0.36563 	0.94316 
3.7833 	0.36903 	0.94478 
3.8167 	0.37243 	0.94640 
3.8500 	0.37565 	0.94963 
3.8833 	0.37905 	0.95125 
3.9167 	0.38246 	0.95125 
3.9500 	0.38586 	0.95287 
3.9833 	0.38908 	0.95449 
4.0167 	0.39230 	0.95610 
4.0500 	0.39570 	0.95772 
4.0833 	0.39910 	0.95934 
4.1167 	0.40251 	0.95934 
4.1500 	0.40572 	0.96096 
4.1833 	0.40875 	0.96096 
4.2167 	0.41216 	0.96258 
4.2500 	0.41556 	0.96419 
4.2833 	0.41897 	0.96419 
4.3167 	0.42218 	0.96581 
4.3500 	0.42559 	0.96581 
4.3833 	0.42899 	0.96743 
4.4167 	0.43258 	0.96905 
4.4500 	0.43580 	0.96905 
4.5000 	0.44072 	0.97066 
4.5500 	0.44564 	0.97228 
4.5833 	0.44904 	0.97066 
4.6333 	0.45377 	0.97066 
4.6667 	0.45717 	0.97390 
4.7000 	0.46058 	0.97390 
4.7500 	0.46568 	0.97390 
4.8000 	0.47060 	0.97552 
4.8500 	0.47571 	0.97714 
4.9000 	0.48082 	0.97714 
4.9500 	0.48573 	0.97714 
5.0000 	0.49065 	0.97875 
5.0500 	0.49576 	0.98037 
5.1000 	0.50068 	0.98037 
5.1500 	0.50560 	0.98037 
5.2000 	0.51070 	0.98037 
5.2500 	0.51562 	0.98199 
5.3000 	0.52054 	0.98199 
5.3500 	0.52565 	0.98361 
5.4000 	0.53056 	0.98361 
5.4500 	0.53567 	0.98522 
5.5000 	0.54059 	0.98522 
5.5500 	0.54569 	0.98522 
5.6000 	0.55061 	0.98522 
5.6500 	0.55572 	0.98522 
5.7000 	0.56064 	0.98684 
5.7500 	0.56556 	0.98846 
5.8000 	0.57066 	0.98684 
5.8500 	0.57577 	0.98846 
5.9000 	0.58069 	0.98846 
5.9500 	0.58561 	0.98846 
6.0000 	0.59071 	0.99008 
6.0500 	0.59563 	0.99008 
6.1000 	0.60055 	0.99008 
6.1500 	0.60566 	0.99169 
6.2000 	0.61057 	0.99169 
6.2500 	0.61549 	0.99169 
6.3000 	0.62079 	0.99331 
6.3500 	0.62570 	0.99331 
6.4000 	0.63062 	0.99331 
6.4500 	0.63573 	0.99493 
6.5000 	0.64084 	0.99493 
6.5667 	0.64727 	0.99331 
6.6167 	0.65237 	0.99493 
6.6667 	0.65729 	0.99493 
6.7333 	0.66391 	0.99655 
6.7833 	0.66902 	0.99655 
6.8500 	0.67545 	0.99817 
6.9000 	0.68056 	0.99655 
6.9667 	0.68737 	0.99817 
7.0333 	0.69380 	0.99817 
7.0833 	0.69909 	0.99817 
7.1500 	0.70553 	0.99817 
7.2167 	0.71234 	0.99978 
7.2833 	0.71896 	0.99978 
7.3500 	0.72558 	1.0014 
7.4167 	0.73238 	0.99978 
7.4833 	0.73882 	1.0014 
7.5500 	0.74563 	1.0030 
7.6167 	0.75243 	1.0030 
7.6833 	0.75905 	1.0030 
7.7500 	0.76605 	1.0030 
7.8167 	0.77248 	1.0046 
7.8833 	0.77929 	1.0046 
7.9500 	0.78572 	1.0046 
8.0167 	0.79235 	1.0046 
8.0833 	0.79915 	1.0063 
8.1500 	0.80577 	1.0063 
8.2167 	0.81258 	1.0063 
8.2833 	0.81902 	1.0063 
8.3500 	0.82564 	1.0063 
8.4167 	0.83207 	1.0063 
8.4833 	0.83869 	1.0063 
8.5500 	0.84550 	1.0079 
8.6167 	0.85212 	1.0079 
8.6833 	0.85911 	1.0079 
8.7667 	0.86725 	1.0079 
8.8333 	0.87425 	1.0095 
8.9167 	0.88238 	1.0095 
8.9833 	0.88919 	1.0111 
9.0667 	0.89732 	1.0111 
9.1500 	0.90565 	1.0111 
9.2333 	0.91397 	1.0127 
9.3167 	0.92229 	1.0127 
9.4000 	0.93023 	1.0127 
9.4833 	0.93875 	1.0127 
9.5667 	0.94726 	1.0143 
9.6500 	0.95596 	1.0143 
9.7333 	0.96409 	1.0143 
9.8167 	0.97242 	1.0143 
9.9000 	0.98074 	1.0160 
9.9833 	0.98887 	1.0160 
10.067 	0.99738 	1.0160 
10.150 	1.0057 	1.0176 
10.233 	1.0142 	1.0176 
10.317 	1.0222 	1.0176 
10.400 	1.0307 	1.0176 
10.483 	1.0388 	1.0176 
10.567 	1.0475 	1.0192 
10.650 	1.0556 	1.0192 
10.733 	1.0642 	1.0208 
10.833 	1.0738 	1.0208 
10.917 	1.0823 	1.0208 
11.000 	1.0906 	1.0224 
11.100 	1.1007 	1.0224 
11.200 	1.1107 	1.0224 
11.300 	1.1205 	1.0224 
11.400 	1.1307 	1.0241 
11.500 	1.1409 	1.0241 
11.600 	1.1506 	1.0241 
11.700 	1.1606 	1.0257 
11.800 	1.1706 	1.0257 
11.900 	1.1805 	1.0257 
12.000 	1.1909 	1.0273 
12.100 	1.2007 	1.0273 
12.200 	1.2106 	1.0273 
12.300 	1.2206 	1.0273 
12.400 	1.2306 	1.0289 
12.500 	1.2408 	1.0289 
12.600 	1.2508 	1.0305 
12.700 	1.2605 	1.0305 
12.800 	1.2705 	1.0305 
12.900 	1.2805 	1.0305 
13.000 	1.2906 	1.0305 
13.100 	1.3008 	1.0321 
13.217 	1.3123 	1.0321 
13.333 	1.3239 	1.0321 
13.433 	1.3341 	1.0338 
13.550 	1.3458 	1.0354 
13.667 	1.3571 	1.0338 
13.783 	1.3689 	1.0354 
13.900 	1.3808 	1.0370 
14.017 	1.3925 	1.0370 
14.133 	1.4041 	1.0386 
14.250 	1.4156 	1.0386 
14.367 	1.4275 	1.0386 
14.483 	1.4390 	1.0386 
14.600 	1.4504 	1.0386 
14.717 	1.4621 	1.0402 
14.833 	1.4740 	1.0402 
14.950 	1.4858 	1.0418 
15.067 	1.4973 	1.0435 
15.183 	1.5090 	1.0451 
15.300 	1.5208 	1.0451 
15.433 	1.5340 	1.0451 
15.567 	1.5470 	1.0451 
15.700 	1.5605 	1.0467 
15.833 	1.5741 	1.0467 
15.967 	1.5875 	1.0483 
16.100 	1.6008 	1.0483 
16.233 	1.6142 	1.0483 
16.367 	1.6274 	1.0499 
16.500 	1.6405 	1.0499 
16.633 	1.6539 	1.0516 
16.767 	1.6673 	1.0532 
16.900 	1.6808 	1.0548 
17.033 	1.6940 	1.0532 
17.167 	1.7074 	1.0548 
17.300 	1.7207 	1.0564 
17.450 	1.7356 	1.0564 
17.600 	1.7506 	1.0564 
17.750 	1.7657 	1.0564 
17.900 	1.7805 	1.0580 
18.050 	1.7956 	1.0580 
18.200 	1.8107 	1.0596 
18.350 	1.8257 	1.0580 
18.500 	1.8406 	1.0613 
18.650 	1.8557 	1.0613 
18.800 	1.8707 	1.0629 
18.950 	1.8856 	1.0629 
19.100 	1.9009 	1.0629 
19.250 	1.9157 	1.0629 
19.417 	1.9322 	1.0645 
19.567 	1.9475 	1.0645 
19.733 	1.9641 	1.0661 
19.900 	1.9806 	1.0661 
20.050 	1.9959 	1.0677 
20.217 	2.0125 	1.0677 
20.383 	2.0290 	1.0693 
20.550 	2.0456 	1.0693 
20.717 	2.0621 	1.0693 
20.883 	2.0787 	1.0693 
21.050 	2.0956 	1.0710 
21.217 	2.1122 	1.0710 
21.383 	2.1289 	1.0726 
21.550 	2.1457 	1.0726 
21.733 	2.1639 	1.0742 
21.900 	2.1809 	1.0758 
22.083 	2.1992 	1.0774 
22.267 	2.2174 	1.0774 
22.450 	2.2357 	1.0774 
22.633 	2.2539 	1.0774 
22.817 	2.2724 	1.0791 
23.000 	2.2908 	1.0791 
23.183 	2.3089 	1.0807 
23.367 	2.3275 	1.0823 
23.550 	2.3456 	1.0823 
23.733 	2.3638 	1.0839 
23.917 	2.3823 	1.0839 
24.117 	2.4024 	1.0855 
24.317 	2.4224 	1.0855 
24.467 	2.4374 	1.0257 
24.483 	2.4389 	0.80727 
