Tempo(s)	Deformacao(mm)	Forca(N)
1.8833 	0.17856 	0.0032355 
1.9000 	0.18007 	0.0032355 
1.9167 	0.18177 	0.0032355 
1.9333 	0.18366 	0.0032355 
1.9500 	0.18537 	0.0032355 
1.9667 	0.18707 	0.0032355 
1.9833 	0.18858 	0.0032355 
2.0000 	0.19028 	0.0032355 
2.0167 	0.19180 	0.0032355 
2.0333 	0.19350 	0.0032355 
2.0500 	0.19501 	0.0016178 
2.0667 	0.19671 	0.0016178 
2.0833 	0.19842 	0.0016178 
2.1000 	0.20012 	0.0016178 
2.1167 	0.20201 	0.0016178 
2.1333 	0.20371 	0.00000 
2.1500 	0.20542 	0.00000 
2.1667 	0.20693 	0.00000 
2.1833 	0.20863 	0.00000 
2.2000 	0.21033 	0.0016178 
2.2167 	0.21204 	0.0016178 
2.2333 	0.21374 	0.00000 
2.2500 	0.21525 	0.00000 
2.2667 	0.21695 	0.0016178 
2.2833 	0.21866 	0.0016178 
2.3000 	0.22036 	0.0016178 
2.3167 	0.22206 	0.0016178 
2.3500 	0.22528 	0.00000 
2.3833 	0.22849 	0.0016178 
2.4000 	0.23019 	0.0016178 
2.4167 	0.23209 	0.00000 
2.4500 	0.23530 	0.0016178 
2.4667 	0.23700 	0.0016178 
2.5000 	0.24022 	0.00000 
2.5333 	0.24343 	0.0016178 
2.5667 	0.24684 	0.0016178 
2.6000 	0.25024 	0.0016178 
2.6333 	0.25346 	0.00000 
2.6667 	0.25686 	0.0016178 
2.7000 	0.26008 	0.00000 
2.7167 	0.26197 	0.0016178 
2.7500 	0.26538 	0.00000 
2.7833 	0.26878 	0.0016178 
2.8167 	0.27200 	0.00000 
2.8500 	0.27521 	0.0016178 
2.8833 	0.27862 	0.0016178 
2.9167 	0.28183 	0.0016178 
2.9500 	0.28524 	0.0016178 
2.9833 	0.28826 	0.00000 
3.0167 	0.29167 	0.0016178 
3.0500 	0.29507 	0.0016178 
3.0833 	0.29848 	0.0016178 
3.1167 	0.30188 	0.00000 
3.1500 	0.30510 	0.0016178 
3.1833 	0.30850 	0.00000 
3.2167 	0.31210 	0.0016178 
3.2500 	0.31550 	0.0016178 
3.2833 	0.31872 	0.0016178 
3.3167 	0.32193 	0.0016178 
3.3500 	0.32534 	0.0016178 
3.3833 	0.32874 	0.0016178 
3.4167 	0.33196 	0.0016178 
3.4500 	0.33517 	0.0032355 
3.4833 	0.33839 	0.0016178 
3.5167 	0.34160 	0.0032355 
3.5500 	0.34501 	0.0016178 
3.5833 	0.34841 	0.0048533 
3.6167 	0.35163 	0.0048533 
3.6500 	0.35503 	0.0048533 
3.6833 	0.35863 	0.0064711 
3.7167 	0.36203 	0.0048533 
3.7500 	0.36525 	0.0064711 
3.7833 	0.36846 	0.0080889 
3.8167 	0.37187 	0.0080889 
3.8500 	0.37527 	0.0097066 
3.8833 	0.37849 	0.011324 
3.9167 	0.38170 	0.012942 
3.9500 	0.38511 	0.012942 
3.9833 	0.38851 	0.014560 
4.0167 	0.39192 	0.016178 
4.0500 	0.39513 	0.017796 
4.0833 	0.39835 	0.019413 
4.1167 	0.40175 	0.021031 
4.1500 	0.40516 	0.022649 
4.1833 	0.40856 	0.025884 
4.2167 	0.41197 	0.027502 
4.2500 	0.41518 	0.030738 
4.2833 	0.41859 	0.030738 
4.3167 	0.42199 	0.033973 
4.3500 	0.42521 	0.035591 
4.3833 	0.42861 	0.038827 
4.4167 	0.43183 	0.040444 
4.4500 	0.43523 	0.042062 
4.4833 	0.43864 	0.043680 
4.5167 	0.44204 	0.046915 
4.5667 	0.44677 	0.050151 
4.6000 	0.45036 	0.051769 
4.6333 	0.45377 	0.055004 
4.6667 	0.45717 	0.058240 
4.7167 	0.46209 	0.061475 
4.7667 	0.46701 	0.064711 
4.8167 	0.47193 	0.067946 
4.8667 	0.47684 	0.071182 
4.9167 	0.48176 	0.074418 
4.9667 	0.48687 	0.077653 
5.0167 	0.49160 	0.082506 
5.0667 	0.49652 	0.085742 
5.1167 	0.50181 	0.087360 
5.1667 	0.50673 	0.090595 
5.2167 	0.51184 	0.093831 
5.2667 	0.51694 	0.095449 
5.3167 	0.52186 	0.10030 
5.3667 	0.52678 	0.10354 
5.4167 	0.53189 	0.10839 
5.4667 	0.53680 	0.11163 
5.5167 	0.54172 	0.11648 
5.5667 	0.54702 	0.11972 
5.6167 	0.55194 	0.12457 
5.6667 	0.55685 	0.12942 
5.7167 	0.56177 	0.13428 
5.7667 	0.56688 	0.13751 
5.8167 	0.57161 	0.14236 
5.8667 	0.57672 	0.14560 
5.9167 	0.58182 	0.15045 
5.9667 	0.58674 	0.15531 
6.0167 	0.59185 	0.15854 
6.0667 	0.59695 	0.16178 
6.1167 	0.60187 	0.16501 
6.1667 	0.60679 	0.16825 
6.2167 	0.61190 	0.17148 
6.2667 	0.61681 	0.17472 
6.3167 	0.62173 	0.17796 
6.3667 	0.62703 	0.18119 
6.4167 	0.63195 	0.18443 
6.4667 	0.63686 	0.18604 
6.5167 	0.64197 	0.18928 
6.5667 	0.64708 	0.19252 
6.6333 	0.65351 	0.19737 
6.6833 	0.65862 	0.20222 
6.7500 	0.66505 	0.20546 
6.8167 	0.67167 	0.21031 
6.8667 	0.67696 	0.21355 
6.9333 	0.68340 	0.21678 
7.0000 	0.69020 	0.22002 
7.0667 	0.69682 	0.22163 
7.1333 	0.70363 	0.22649 
7.2000 	0.71025 	0.22811 
7.2667 	0.71669 	0.22972 
7.3333 	0.72349 	0.23296 
7.4000 	0.73012 	0.23781 
7.4667 	0.73692 	0.24105 
7.5333 	0.74354 	0.24267 
7.6000 	0.75016 	0.24428 
7.6667 	0.75697 	0.24590 
7.7333 	0.76341 	0.24590 
7.8000 	0.77021 	0.24752 
7.8667 	0.77665 	0.24914 
7.9333 	0.78364 	0.25075 
8.0000 	0.79045 	0.25237 
8.0667 	0.79707 	0.25399 
8.1333 	0.80369 	0.25561 
8.2000 	0.80994 	0.25884 
8.2667 	0.81675 	0.26046 
8.3333 	0.82337 	0.26208 
8.4000 	0.83017 	0.26531 
8.4667 	0.83698 	0.26693 
8.5333 	0.84342 	0.26855 
8.6000 	0.85022 	0.27017 
8.6833 	0.85836 	0.27179 
8.7500 	0.86517 	0.27179 
8.8333 	0.87330 	0.27340 
8.9000 	0.88030 	0.27502 
8.9833 	0.88843 	0.27664 
9.0500 	0.89524 	0.27664 
9.1333 	0.90338 	0.27664 
9.2167 	0.91189 	0.27826 
9.3000 	0.92002 	0.27826 
9.3833 	0.92872 	0.27826 
9.4667 	0.93667 	0.27987 
9.5500 	0.94518 	0.28149 
9.6333 	0.95331 	0.28149 
9.7167 	0.96182 	0.28311 
9.8000 	0.97033 	0.28473 
9.8833 	0.97866 	0.28473 
9.9667 	0.98679 	0.28635 
10.050 	0.99511 	0.28796 
10.133 	1.0032 	0.28796 
10.217 	1.0118 	0.28796 
10.300 	1.0203 	0.28958 
10.383 	1.0286 	0.29120 
10.467 	1.0371 	0.29282 
10.550 	1.0450 	0.29282 
10.633 	1.0536 	0.29443 
10.717 	1.0619 	0.29605 
10.800 	1.0704 	0.29767 
10.900 	1.0802 	0.29929 
10.983 	1.0886 	0.29929 
11.083 	1.0984 	0.29929 
11.183 	1.1084 	0.30091 
11.267 	1.1169 	0.30091 
11.367 	1.1268 	0.30252 
11.467 	1.1366 	0.30414 
11.567 	1.1468 	0.30576 
11.667 	1.1568 	0.30738 
11.767 	1.1670 	0.30899 
11.867 	1.1769 	0.30899 
11.967 	1.1867 	0.30899 
12.067 	1.1969 	0.31223 
12.167 	1.2068 	0.31223 
12.267 	1.2168 	0.31223 
12.367 	1.2268 	0.31547 
12.467 	1.2367 	0.31547 
12.567 	1.2469 	0.31708 
12.667 	1.2571 	0.31870 
12.767 	1.2669 	0.32032 
12.867 	1.2769 	0.32032 
12.967 	1.2868 	0.32032 
13.067 	1.2968 	0.32194 
13.167 	1.3068 	0.32194 
13.267 	1.3169 	0.32194 
13.383 	1.3284 	0.32194 
13.483 	1.3386 	0.32355 
13.600 	1.3503 	0.32355 
13.717 	1.3619 	0.32517 
13.833 	1.3736 	0.32517 
13.950 	1.3851 	0.32679 
14.067 	1.3969 	0.32841 
14.183 	1.4084 	0.32841 
14.300 	1.4201 	0.33003 
14.417 	1.4319 	0.33164 
14.533 	1.4434 	0.33164 
14.650 	1.4551 	0.33326 
14.767 	1.4669 	0.33488 
14.883 	1.4784 	0.33488 
15.000 	1.4901 	0.33650 
15.117 	1.5018 	0.33811 
15.233 	1.5136 	0.33650 
15.267 	1.5168 	0.24752 
15.283 	1.5183 	0.033973 
