Tempo(s)	Deformacao(mm)	Forca(N)
1.9500 	0.18518 	0.14560 
1.9667 	0.18688 	0.14722 
1.9833 	0.18858 	0.14884 
2.0000 	0.19028 	0.15207 
2.0167 	0.19199 	0.15531 
2.0333 	0.19350 	0.15692 
2.0500 	0.19520 	0.16016 
2.0667 	0.19671 	0.16340 
2.0833 	0.19842 	0.16501 
2.1000 	0.19993 	0.16663 
2.1167 	0.20163 	0.16987 
2.1333 	0.20334 	0.17148 
2.1500 	0.20504 	0.17472 
2.1667 	0.20674 	0.17634 
2.1833 	0.20844 	0.17957 
2.2000 	0.21014 	0.18119 
2.2167 	0.21166 	0.18281 
2.2333 	0.21336 	0.18604 
2.2500 	0.21487 	0.18766 
2.2667 	0.21658 	0.19090 
2.2833 	0.21828 	0.19252 
2.3000 	0.21998 	0.19413 
2.3167 	0.22168 	0.19737 
2.3333 	0.22357 	0.19737 
2.3667 	0.22679 	0.20222 
2.3833 	0.22849 	0.20384 
2.4167 	0.23171 	0.20707 
2.4333 	0.23341 	0.21031 
2.4500 	0.23511 	0.21193 
2.4667 	0.23700 	0.21193 
2.4833 	0.23871 	0.21355 
2.5000 	0.24041 	0.21516 
2.5333 	0.24362 	0.22002 
2.5667 	0.24684 	0.22487 
2.6000 	0.25024 	0.22649 
2.6333 	0.25365 	0.22972 
2.6667 	0.25705 	0.23296 
2.7000 	0.26027 	0.23458 
2.7333 	0.26348 	0.23619 
2.7667 	0.26689 	0.23781 
2.8000 	0.27029 	0.24105 
2.8333 	0.27370 	0.24267 
2.8667 	0.27691 	0.24428 
2.9000 	0.28013 	0.24752 
2.9333 	0.28335 	0.24752 
2.9667 	0.28675 	0.25075 
3.0000 	0.29015 	0.25237 
3.0333 	0.29337 	0.25399 
3.0667 	0.29659 	0.25723 
3.1000 	0.30018 	0.25561 
3.1333 	0.30340 	0.25723 
3.1667 	0.30680 	0.25884 
3.2000 	0.31002 	0.26046 
3.2333 	0.31342 	0.26046 
3.2667 	0.31682 	0.26208 
3.3000 	0.32023 	0.26208 
3.3333 	0.32344 	0.26370 
3.3667 	0.32666 	0.26531 
3.4000 	0.33025 	0.26531 
3.4333 	0.33366 	0.26531 
3.4667 	0.33687 	0.26693 
3.5000 	0.34009 	0.26693 
3.5333 	0.34331 	0.26855 
3.5667 	0.34671 	0.26855 
3.6000 	0.35011 	0.27017 
3.6333 	0.35333 	0.27017 
3.6667 	0.35674 	0.27017 
3.7000 	0.36014 	0.27179 
3.7333 	0.36354 	0.27179 
3.7667 	0.36695 	0.27340 
3.8000 	0.37016 	0.27340 
3.8333 	0.37338 	0.27502 
3.8667 	0.37678 	0.27502 
3.9000 	0.38019 	0.27664 
3.9333 	0.38341 	0.27664 
3.9667 	0.38662 	0.27826 
4.0000 	0.39003 	0.27664 
4.0333 	0.39343 	0.27826 
4.0667 	0.39683 	0.27826 
4.1000 	0.40005 	0.27826 
4.1333 	0.40345 	0.27826 
4.1667 	0.40667 	0.27987 
4.2000 	0.41008 	0.28149 
4.2333 	0.41348 	0.28149 
4.2667 	0.41670 	0.28149 
4.3000 	0.41991 	0.28149 
4.3333 	0.42332 	0.28311 
4.3667 	0.42672 	0.28311 
4.4000 	0.43012 	0.28311 
4.4333 	0.43334 	0.28473 
4.4667 	0.43656 	0.28311 
4.5000 	0.43996 	0.28473 
4.5333 	0.44337 	0.28473 
4.5667 	0.44677 	0.28635 
4.6000 	0.45017 	0.28473 
4.6500 	0.45528 	0.28473 
4.6833 	0.45869 	0.28635 
4.7333 	0.46360 	0.28635 
4.7833 	0.46833 	0.28635 
4.8333 	0.47344 	0.28635 
4.8833 	0.47855 	0.28635 
4.9333 	0.48328 	0.28635 
4.9833 	0.48838 	0.28635 
5.0333 	0.49349 	0.28796 
5.0833 	0.49822 	0.28796 
5.1333 	0.50351 	0.28796 
5.1833 	0.50862 	0.28796 
5.2333 	0.51354 	0.28796 
5.2833 	0.51846 	0.28958 
5.3333 	0.52338 	0.28958 
5.3833 	0.52829 	0.29120 
5.4333 	0.53321 	0.28958 
5.4833 	0.53851 	0.29120 
5.5333 	0.54343 	0.29282 
5.5833 	0.54834 	0.29282 
5.6333 	0.55364 	0.29282 
5.6833 	0.55856 	0.29443 
5.7333 	0.56347 	0.29443 
5.7833 	0.56858 	0.29605 
5.8333 	0.57350 	0.29443 
5.8833 	0.57823 	0.29282 
5.9333 	0.58334 	0.29443 
5.9833 	0.58825 	0.29282 
6.0333 	0.59317 	0.29282 
6.0833 	0.59847 	0.29443 
6.1333 	0.60357 	0.29443 
6.1833 	0.60849 	0.29605 
6.2333 	0.61360 	0.29767 
6.2833 	0.61852 	0.29767 
6.3333 	0.62325 	0.29929 
6.3833 	0.62835 	0.29767 
6.4333 	0.63346 	0.29929 
6.5000 	0.63989 	0.30091 
6.5500 	0.64500 	0.30091 
6.6000 	0.65011 	0.30252 
6.6500 	0.65502 	0.30252 
6.7000 	0.66013 	0.30414 
6.7500 	0.66524 	0.30414 
6.8167 	0.67167 	0.30414 
6.8667 	0.67678 	0.30576 
6.9167 	0.68188 	0.30576 
6.9833 	0.68831 	0.30576 
7.0333 	0.69361 	0.30576 
7.1000 	0.70023 	0.30576 
7.1667 	0.70685 	0.30576 
7.2333 	0.71347 	0.30899 
7.3000 	0.71990 	0.30899 
7.3667 	0.72671 	0.30738 
7.4333 	0.73314 	0.30738 
7.5000 	0.73995 	0.30738 
7.5667 	0.74676 	0.30899 
7.6333 	0.75338 	0.30899 
7.7000 	0.76019 	0.31061 
7.7667 	0.76662 	0.31223 
7.8333 	0.77343 	0.31223 
7.9000 	0.78005 	0.31385 
7.9667 	0.78686 	0.31385 
8.0333 	0.79367 	0.31708 
8.1000 	0.80010 	0.31708 
8.1667 	0.80672 	0.31870 
8.2333 	0.81315 	0.31870 
8.3000 	0.81996 	0.31870 
8.3667 	0.82677 	0.31870 
8.4333 	0.83339 	0.31870 
8.5000 	0.84020 	0.32032 
8.5667 	0.84663 	0.32032 
8.6333 	0.85344 	0.32032 
8.7000 	0.86006 	0.32194 
8.7667 	0.86687 	0.32194 
8.8333 	0.87349 	0.32355 
8.9167 	0.88181 	0.32517 
8.9833 	0.88862 	0.32679 
9.0667 	0.89676 	0.32841 
9.1500 	0.90508 	0.33003 
9.2333 	0.91340 	0.33164 
9.3167 	0.92172 	0.33164 
9.4000 	0.93023 	0.33164 
9.4833 	0.93856 	0.33326 
9.5667 	0.94688 	0.33488 
9.6500 	0.95501 	0.33488 
9.7333 	0.96353 	0.33650 
9.8167 	0.97166 	0.33650 
9.9000 	0.98017 	0.33811 
9.9833 	0.98830 	0.33811 
10.017 	0.99171 	0.32032 
10.033 	0.99341 	0.12457 
